39.8982	226.359	0.00145662	-0.587785
40.2124	124.967	0.000731927	-0.809017
40.5265	1.23451	6.58095e-06	-0.951057
40.8407	-134.832	-0.000654199	-1
41.1549	-271.02	-0.00119685	-0.951057
41.469	-393.901	-0.00158325	-0.809017
41.7832	-490.033	-0.00179271	-0.587785
42.0973	-547.289	-0.00182232	-0.309017
42.4115	-556.18	-0.00168556	-3.42963e-15
42.7257	-511.057	-0.00140968	0.309017
43.0398	-411.04	-0.00103195	0.587785
43.354	-260.584	-0.000595449	0.809017
43.6681	-69.5602	-0.00014467	0.951057
43.9823	147.182	0.00027861	1
44.2965	370.79	0.00063884	0.951057
44.6106	579.872	0.000909323	0.809017
44.9248	752.358	0.00107382	0.587785
45.2389	867.613	0.00112709	0.309017
45.5531	908.613	0.00107432	-6.18981e-19
45.8673	863.983	0.000929782	-0.309017
46.1814	729.677	0.000714709	-0.587785
46.4956	510.099	0.000454753	-0.809017
46.8097	218.505	0.000177298	-0.951057
47.1239	-123.434	-9.11593e-05	-1
47.438	-486.938	-0.000327312	-0.951057
47.7522	-838.26	-0.000512849	-0.809017
48.0664	-1141.52	-0.00063565	-0.587785
48.3805	-1362.05	-0.000690319	-0.309017
48.6947	-1469.92	-0.000678066	-3.67456e-15
49.0088	-1443.36	-0.000606002	0.309017
49.323	-1271.72	-0.000485975	0.587785
49.6372	-957.626	-0.000333075	0.809017
49.9513	-518.021	-0.000163989	0.951057
50.2655	16.0985	4.63849e-06	1
50.5796	601.345	0.000157702	0.951057
50.8938	1185	0.000282849	0.809017
51.208	1709.31	0.000371345	0.587785
51.5221	2116.66	0.000418535	0.309017
51.8363	2355.31	0.000423888	2.4431e-16
52.1504	2385.05	0.000390682	-0.309017
52.4646	2182.34	0.000325364	-0.587785
52.7788	1744.23	0.000236686	-0.809017
53.0929	1090.73	0.000134713	-0.951057
53.4071	265.08	2.97983e-05	-1
53.7212	-668.219	-6.83685e-05	-0.951057
54.0354	-1627.68	-0.000151575	-0.809017
54.3496	-2521.19	-0.000213692	-0.587785
54.6637	-3254.05	-0.000251032	-0.309017
54.9779	-3738.09	-0.000262468	-3.91949e-15
55.292	-3900.96	-0.000249299	0.309017
55.6062	-3694.89	-0.000214918	0.587785
55.9203	-3103.82	-0.00016432	0.809017
56.2345	-2148.08	-0.000103506	0.951057
56.5487	-885.999	-3.88573e-05	1
56.8628	588.087	2.34749e-05	0.951057
57.177	2149.62	7.80989e-05	0.809017
57.4911	3653.11	0.0001208	0.587785
57.8053	4944.44	0.000148815	0.309017
58.1195	5875.22	0.000160944	4.8924e-16
58.4336	6318.01	0.000157527	-0.309017
58.7478	6180.93	0.000140265	-0.587785
59.0619	5420.29	0.000111954	-0.809017
59.3761	4049.62	7.613e-05	-0.951057
59.6903	2143.99	3.66848e-05	-1
60.0044	-161.321	-2.51233e-06	-0.951057
60.3186	-2678.24	-3.79627e-05	-0.809017
60.6327	-5179.23	-6.68184e-05	-0.587785
60.9469	-7415.9	-8.70797e-05	-0.309017
61.2611	-9141.39	-9.76985e-05	-4.16442e-15
61.5752	-10135	-9.85872e-05	0.309017
61.8894	-10226.3	-9.05399e-05	0.587785
62.2035	-9317.39	-7.50823e-05	0.809017
62.5177	-7399.17	-5.42686e-05	0.951057
62.8319	-4561.36	-3.04496e-05	1
